"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
911;02;1;A;201206;2012-07-03;2012-07-13;2012-08-12;51.84;;"90 - RUTA NAC. Nº 11";;;;;;;;;;;convenio;;;;;;;tasa;20.00
911;02;1;A;201208;2012-09-04;2012-09-14;2012-10-14;48.18;;"90 - RUTA NAC. Nº 11";;;;;;;;;;;convenio;;;;;;;tasa;20.00
912;02;1;A;201204;2012-05-01;2012-05-11;2012-06-10;187.37;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;67.52
912;02;1;A;201206;2012-07-03;2012-07-13;2012-08-12;175.02;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;67.52
912;02;1;A;201208;2012-09-04;2012-09-14;2012-10-14;162.66;;"37 - ITALIA";1344;;;;;;;;;;convenio;;;;;;;tasa;67.52
913;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;2.44;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
913;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
913;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
914;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
914;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
914;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"44 - JUAN DE GARAY";1714;;;;;;;;;;convenio;;;;;;;tasa;20.00
916;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
916;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
916;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
670;02;1;A;201107;2011-07-31;2011-08-10;2011-09-09;38.38;;;;;;;;;;;;;convenio;;;;;;;tasa;14.28
670;02;1;A;201108;2011-09-02;2011-09-12;2011-10-12;37.40;;;;;;;;;;;;;convenio;;;;;;;tasa;14.28
670;02;1;A;201109;2011-10-01;2011-10-11;2011-11-10;36.43;;;;;;;;;;;;;convenio;;;;;;;tasa;14.28
670;02;1;A;201204;2012-05-01;2012-05-11;2012-06-10;39.64;;;;;;;;;;;;;convenio;;;;;;;tasa;14.28
670;02;1;A;201206;2012-07-03;2012-07-13;2012-08-12;37.03;;;;;;;;;;;;;convenio;;;;;;;tasa;14.28
670;02;1;A;201208;2012-09-04;2012-09-14;2012-10-14;34.41;;;;;;;;;;;;;convenio;;;;;;;tasa;14.28
919;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;30.01
919;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;30.01
919;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;30.01
146;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;10.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
146;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
146;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
147;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
147;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
147;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
148;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
148;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
148;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
149;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;10.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
149;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
149;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.50
247;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;32.69
247;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;32.69
247;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;32.69
398;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;9.76;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.00
398;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.00
398;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"58 - BELGRANO";1727;;;;;;;;;;convenio;;;;;;;tasa;20.00
894;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;9.76;;;1721;;;;;;;;;;convenio;;;;;;;tasa;20.00
894;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;;1721;;;;;;;;;;convenio;;;;;;;tasa;20.00
894;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;;1721;;;;;;;;;;convenio;;;;;;;tasa;20.00
167;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
167;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
166;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
166;02;1;T;201206;2012-07-03;2012-07-13;2012-08-12;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
166;02;1;T;201208;2012-09-04;2012-09-14;2012-10-14;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
167;02;1;T;201204;2012-05-01;2012-05-11;2012-06-10;0.00;;"1 - SAN MARTIN ";1580;;;;;;;;;;convenio;;;;;;;tasa;20.00
46;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;136.91;;;1863;;;;;;;;;;convenio;;;;;;;tasa;48.47
46;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;134.19;;;1863;;;;;;;;;;convenio;;;;;;;tasa;48.47
46;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;131.47;;;1863;;;;;;;;;;convenio;;;;;;;tasa;48.47
52;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;397.09;;;1863;;;;;;;;;;convenio;;;;;;;tasa;140.59
52;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;389.20;;;1863;;;;;;;;;;convenio;;;;;;;tasa;140.59
52;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;381.31;;;1863;;;;;;;;;;convenio;;;;;;;tasa;140.59
137;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;72.60;;;1863;;;;;;;;;;convenio;;;;;;;tasa;25.70
137;02;1;A;201008;2010-09-30;2010-10-10;2010-10-10;71.16;;;1863;;;;;;;;;;convenio;;;;;;;tasa;25.70
137;02;1;A;201009;2010-10-31;2010-11-10;2010-11-09;69.72;;;1863;;;;;;;;;;convenio;;;;;;;tasa;25.70
1;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;"39 - GRAL. LOPEZ ";1626;;;;;;;;;;convenio;;;;;;;tasa;63.28
1;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;"39 - GRAL. LOPEZ ";1626;;;;;;;;;;convenio;;;;;;;tasa;63.28
1;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;"39 - GRAL. LOPEZ ";1626;;;;;;;;;;convenio;;;;;;;tasa;63.28
2;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
2;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
2;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
3;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;97.47
3;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;97.47
3;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;97.47
4;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;291.07;;;257;;;;;;;;;;convenio;;;;;;;tasa;158.00
4;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;259.32;;;257;;;;;;;;;;convenio;;;;;;;tasa;158.00
4;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;227.56;;;257;;;;;;;;;;convenio;;;;;;;tasa;158.00
5;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;118.92;;;367;;;;;;;;;;convenio;;;;;;;tasa;64.55
5;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;105.94;;;367;;;;;;;;;;convenio;;;;;;;tasa;64.55
5;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;92.97;;;367;;;;;;;;;;convenio;;;;;;;tasa;64.55
6;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;368.65;;;;;;;;;;;;;convenio;;;;;;;tasa;200.11
6;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;328.44;;;;;;;;;;;;;convenio;;;;;;;tasa;200.11
6;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;288.22;;;;;;;;;;;;;convenio;;;;;;;tasa;200.11
7;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;32.57
7;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;32.57
7;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;32.57
8;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;730;;;;;;;;;;convenio;;;;;;;tasa;94.88
8;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;730;;;;;;;;;;convenio;;;;;;;tasa;94.88
8;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;730;;;;;;;;;;convenio;;;;;;;tasa;94.88
9;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;10.72;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
9;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
9;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;2.68;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
10;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;10.72;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
10;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
10;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;2.68;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
11;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
11;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;2.68;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
11;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
12;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;26.60
12;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;26.60
12;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;26.60
13;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
13;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;2.68;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
13;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
14;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
14;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;2.68;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
14;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;"44 - JUAN DE GARAY";1710;;;;;;;;;;convenio;;;;;;;tasa;20.00
15;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;"31 - FALUCHO";;;;;;;;;;;convenio;;;;;;;tasa;20.00
15;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;"31 - FALUCHO";;;;;;;;;;;convenio;;;;;;;tasa;20.00
15;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;"31 - FALUCHO";;;;;;;;;;;convenio;;;;;;;tasa;20.00
16;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
16;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
16;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
17;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;515;;;;;;;;;;convenio;;;;;;;tasa;20.00
17;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;515;;;;;;;;;;convenio;;;;;;;tasa;20.00
17;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;515;;;;;;;;;;convenio;;;;;;;tasa;20.00
18;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;"44 - JUAN DE GARAY";;;;;;;;;;;convenio;;;;;;;tasa;20.00
18;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;"44 - JUAN DE GARAY";;;;;;;;;;;convenio;;;;;;;tasa;20.00
18;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;"44 - JUAN DE GARAY";;;;;;;;;;;convenio;;;;;;;tasa;20.00
19;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;35.05;;"24 - SARMIENTO";2326;;;;;;;;;;convenio;;;;;;;tasa;65.40
19;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;"24 - SARMIENTO";2326;;;;;;;;;;convenio;;;;;;;tasa;65.40
19;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;"24 - SARMIENTO";2326;;;;;;;;;;convenio;;;;;;;tasa;65.40
20;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;99.80;;;301;;;;;;;;;;convenio;;;;;;;tasa;54.18
20;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;88.92;;;301;;;;;;;;;;convenio;;;;;;;tasa;54.18
20;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;78.03;;;301;;;;;;;;;;convenio;;;;;;;tasa;54.18
21;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;19.72;;;585;;;;;;;;;;convenio;;;;;;;tasa;36.79
21;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;4.93;;;585;;;;;;;;;;convenio;;;;;;;tasa;36.79
21;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;585;;;;;;;;;;convenio;;;;;;;tasa;36.79
22;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;65;;;;;;;;;;convenio;;;;;;;tasa;25.28
22;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;65;;;;;;;;;;convenio;;;;;;;tasa;25.28
22;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;65;;;;;;;;;;convenio;;;;;;;tasa;25.28
23;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;46.57;;;2261;;;;;;;;;;convenio;;;;;;;tasa;25.28
23;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;41.49;;;2261;;;;;;;;;;convenio;;;;;;;tasa;25.28
23;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;36.41;;;2261;;;;;;;;;;convenio;;;;;;;tasa;25.28
24;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;46.57;;;367;;;;;;;;;;convenio;;;;;;;tasa;25.28
24;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;41.49;;;367;;;;;;;;;;convenio;;;;;;;tasa;25.28
24;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;36.41;;;367;;;;;;;;;;convenio;;;;;;;tasa;25.28
25;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;38.11;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
25;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;33.95;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
25;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;29.79;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
26;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;"1 - SAN MARTIN ";1152;;;;;;;;;;convenio;;;;;;;tasa;20.69
26;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;"1 - SAN MARTIN ";1152;;;;;;;;;;convenio;;;;;;;tasa;20.69
26;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;"1 - SAN MARTIN ";1152;;;;;;;;;;convenio;;;;;;;tasa;20.69
27;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;38.11;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
27;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;33.95;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
27;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;29.79;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
28;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;38.11;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
28;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;33.95;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
28;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;29.79;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
29;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;38.11;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
29;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;33.95;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
29;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;29.79;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.69
30;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
30;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
30;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
31;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
31;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
31;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;20.00
32;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;47.60;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;25.84
32;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;42.40;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;25.84
32;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;37.21;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;25.84
33;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;47.60;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;25.84
33;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;42.40;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;25.84
33;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;37.21;;"58 - BELGRANO";1800;;;;;;;;;;convenio;;;;;;;tasa;25.84
34;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;17.89;;"1 - SAN MARTIN ";1851;;;;;;;;;;convenio;;;;;;;tasa;133.49
34;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;"1 - SAN MARTIN ";1851;;;;;;;;;;convenio;;;;;;;tasa;133.49
34;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;"1 - SAN MARTIN ";1851;;;;;;;;;;convenio;;;;;;;tasa;133.49
35;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;312.03;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;169.38
35;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;277.99;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;169.38
35;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;243.95;;"17 - SAN JERONIMO";1345;;;;;;;;;;convenio;;;;;;;tasa;169.38
36;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;267.97;;;360;;;;;;;;;;convenio;;;;;;;tasa;145.46
36;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;238.74;;;360;;;;;;;;;;convenio;;;;;;;tasa;145.46
36;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;209.50;;;360;;;;;;;;;;convenio;;;;;;;tasa;145.46
37;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;"26 - RIVADAVIA ";1119;;;;;;;;;;convenio;;;;;;;tasa;20.00
37;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;"26 - RIVADAVIA ";1119;;;;;;;;;;convenio;;;;;;;tasa;20.00
37;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;"26 - RIVADAVIA ";1119;;;;;;;;;;convenio;;;;;;;tasa;20.00
38;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;0.00;;;1930;;;;;;;;;;convenio;;;;;;;tasa;20.00
38;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;1930;;;;;;;;;;convenio;;;;;;;tasa;20.00
38;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;2.68;;;1930;;;;;;;;;;convenio;;;;;;;tasa;20.00
39;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
39;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
39;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
41;02;1;T;201304;2013-04-30;2013-05-10;2013-06-09;10.72;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
41;02;1;T;201306;2013-06-30;2013-07-10;2013-08-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
41;02;1;T;201308;2013-08-31;2013-09-10;2013-10-09;0.00;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
42;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;"51 - FRENCH Y BERUTTI";;;;;;;;;;;convenio;;;;;;;tasa;20.00
42;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;"51 - FRENCH Y BERUTTI";;;;;;;;;;;convenio;;;;;;;tasa;20.00
42;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;"51 - FRENCH Y BERUTTI";;;;;;;;;;;convenio;;;;;;;tasa;20.00
43;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;"26 - RIVADAVIA ";1119;;;;;;;;;;convenio;;;;;;;tasa;20.00
43;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;"26 - RIVADAVIA ";1119;;;;;;;;;;convenio;;;;;;;tasa;20.00
43;02;1;A;201308;2013-08-31;2013-09-10;2013-10-09;28.81;;"26 - RIVADAVIA ";1119;;;;;;;;;;convenio;;;;;;;tasa;20.00
44;02;1;A;201304;2013-04-30;2013-05-10;2013-06-09;36.84;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
44;02;1;A;201306;2013-06-30;2013-07-10;2013-08-09;32.83;;;;;;;;;;;;;convenio;;;;;;;tasa;20.00
