"Numero partida municipal";tributo;numero_de_recibo;estado;periodo;fecha_emision;"Fecha 1er vencimiento";"Fecha 2do vencimiento";"interes resarcitorio";referencia;calle;altura;piso;dpto;localidad;"nro convenio origen";"descripcion convenio origen";"nombre del tipo de convenio origen";"fecha convenio origen";"nro convenio destino";"descripcion convenio destino";"nombre del tipo de convenio destino";"fecha convenio destino";"nro titulo ejecutorio";"fecha titulo ejecutorio";NORANUL;TIPOANUL;FECHANUL;tasa;tasa
650092/0001-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;171.05;;43;1665;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;242.62
149344/0001-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.68;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.83
149350/0001-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149351/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";" 0";CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149353/0001-1;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;4.80;;38;1474;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149353/0004-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;37;1240;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149353/0005-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";" 0";CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149353/0006-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";" 0";CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149354/0002-9;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;14;"S N";"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649772/0004-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;71.70;;31;301;"  ";NULL;"SAN GENARO NORTE    ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;101.70
649773/0002-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;19.74;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;27.99
649773/0004-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;20.77;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;29.45
649773/0037-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0006-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0007-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;44;1089;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0008-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0009-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0010-0;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;66;1800;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0011-9;02;1;B;201007;2010-08-31;2010-09-10;2010-09-10;20.42;;66;1800;" ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;28.96
649773/0044-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;43;1714;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0013-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;55.50;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;78.72
649773/0016-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;101.05;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;143.33
649773/0019-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0022-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;43;1714;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0023-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;14;1800;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0025-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0026-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0027-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0028-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0029-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0030-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;14;1800;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0032-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0033-1;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;43;1714;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0034-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0035-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0036-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649811/0000-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.20;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649812/0000-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0002-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649835/0000-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;28.82;;204;360;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;40.88
649837/0001-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;19.02;;76;1818;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;26.99
649837/0002-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;46;669;"  ";NULL;"CARLOS PELEGRINI    ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649838/0002-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649839/0003-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;24.79;;2;1092;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;35.16
649839/0006-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649851/0001-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;21.15;;75;557;"  ";NULL;GESSLER;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;30.00
649855/0002-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;23.13;;NULL;NULL;"  ";NULL;"BERNARDO DE IRIGOYEN";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;118.64
649855/0003-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649856/0000-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;5523;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649856/0001-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649857/0000-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.50;;6;2035;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649858/0000-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;86;2186;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649859/0001-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649859/0002-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0001-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;38;1135;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0002-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;86;1672;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0003-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0004-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;30;1210;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0005-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.00;;66;2276;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0006-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0007-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0008-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649860/0009-3;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;3.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649861/0001-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649861/0002-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649861/0003-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;2;1739;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649861/0004-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;43;1413;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649865/0001-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;213;1086;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;74.98
649865/0002-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;213;1086;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649866/0001-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;30.78;;43;1564;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;43.67
649893/0007-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649893/0008-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;139;S/N;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649893/0009-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649893/0010-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649893/0011-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649893/0012-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649893/0013-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;66;1780;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649894/0004-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649894/0006-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649894/0007-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;1;2558;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649902/0006-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;20;50;"  ";NULL;"CAPITAL FEDERAL     ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649903/0001-9;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;NULL;NULL;"  ";NULL;"BERNARDO DE IRIGOYEN";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149354/0003-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149354/0004-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;14;S/N;"  ";" 0";CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649773/0003-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;44;1089;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0004-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0005-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0006-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0007-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;72;1345;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649815/0008-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;77;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149346/0000-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;2;1092;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149348/0002-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149348/0003-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149349/0002-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149349/0003-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;27.45;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;38.93
149356/0000-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
149357/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;76;1818;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649786/0000-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649787/0001-5;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649787/0002-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649787/0003-3;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649787/0004-2;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649787/0005-1;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649788/0001-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649788/0002-3;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;31.83
649788/0003-2;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649789/0000-4;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1441;"  ";0;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649791/0000-9;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649791/0001-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;2;1502;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649792/0000-8;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;NULL;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649793/0000-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;NULL;NULL;"  ";NULL;"SAN CARLOS CENTRO   ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649795/0001-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;32;2582;"  ";"1 P - OF 2";"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649795/0002-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;32;2582;"  ";"1 P - OF 2";"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649795/0003-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;32;2582;"  ";"1 P - OF 2";"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649796/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;215;2710;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649797/0001-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;215;2710;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649797/0002-1;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;215;2710;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649798/0000-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;215;2710;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649799/0000-1;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.50;;38;1758;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649800/0000-0;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;1.50;;22;1441;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649801/0000-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;38;1878;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649802/0000-8;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;215;2710;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649803/0000-7;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;75;1341;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649803/0001-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;75;1341;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649804/0000-6;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;52;435;"  ";NULL;"SAN CARLOS CENTRO   ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649805/0000-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;0;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649806/0000-4;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;16.86;;0;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;23.91
649807/0000-3;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;22.16;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;31.44
649808/0000-2;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;50;3996;"  ";NULL;"SANTA FE";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649809/0002-9;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;22;1833;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649810/0000-7;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;216;450;"  ";NULL;"ROSARIO             ";;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649828/0000-6;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649829/0000-5;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;7;1630;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649830/0001-0;02;1;A;201007;2010-08-31;2010-09-10;2010-09-10;14.10;;28;NULL;"  ";NULL;CORONDA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
649830/0002-9;02;1;T;201007;2010-08-31;2010-09-10;2010-09-10;0.00;;60;127;"  ";NULL;LANDETA;;;;;NULL;" ";convenio;NULL;NULL;NULL;;;;tasa;20.00
